location_id,taxonomy_code,taxonomy_description,medicaid_approved,location_address
7e378800ba31fb50,106S00000X,"The behavior technician is a paraprofessional who practices under the close, ongoing supervision of a behavior analyst or assistant behavior analyst certified by the Behavior Analyst Certification Board and/or credentialed by a state (such as through licensure). The behavior technician is primarily responsible for the implementation of components of behavior-analytic treatment plans developed by the supervisor. That may include collecting data on treatment targets and conducting certain types of behavioral assessments (e.g., stimulus preference assessments). The behavior technician does not design treatment or assessment plans or procedures but provides services as assigned by the supervisor responsible for his or her work.",False,"5471 W 10TH LN, HIALEAH, FL 33012"
53938a5b707ccf6d,101Y00000X,A provider who is trained and educated in the performance of behavior health services through interpersonal communications and analysis. Training and education at the specialty level usually requires a master's degree and clinical experience and supervision for licensure or certification.,True,"846 ANCHOR RODE DR, NAPLES, FL 34103"
53938a5b707ccf6d,101YA0400X,Definition to come...,True,"846 ANCHOR RODE DR, NAPLES, FL 34103"
53938a5b707ccf6d,101YM0800X,Definition to come...,True,"846 ANCHOR RODE DR, NAPLES, FL 34103"
53938a5b707ccf6d,1041C0700X,"A social worker who holds a master's or doctoral degree in social work from an accredited school of social work in addition to at least two years of post-master's supervised experience in a clinical setting. The social worker must be licensed, certified, or registered at the clinical level in the jurisdiction of practice. A clinical social worker provides direct services, including interventions focused on interpersonal interactions, intrapsychic dynamics, and life management issues. Clinical social work services are based on bio-psychosocial perspectives. Services consist of assessment, diagnosis, treatment (including psychotherapy and counseling), client-centered advocacy, consultation, evaluation, and prevention of mental illness, emotional, or behavioral disturbances.",True,"846 ANCHOR RODE DR, NAPLES, FL 34103"
53938a5b707ccf6d,106H00000X,"A marriage and family therapist is a person with a master's degree in marriage and family therapy, or a master's or doctoral degree in a related mental health field with substantially equivalent coursework in marriage and family therapy, who receives supervised clinical experience, or a person who meets the state requirements to practice as a marriage and family therapist.  A marriage and family therapist treats mental and emotional disorders within the context of marriage and family systems.   A marriage and family therapist provides mental health and counseling services to individuals, couples, families, and groups.",True,"846 ANCHOR RODE DR, NAPLES, FL 34103"
53938a5b707ccf6d,2084P0800X,"A Psychiatrist specializes in the prevention, diagnosis, and treatment of mental disorders, emotional disorders, psychotic disorders, mood disorders, anxiety disorders, substance-related disorders, sexual and gender identity disorders and adjustment disorders. Biologic, psychological, and social components of illnesses are explored and understood in treatment of the whole person. Tools used may include diagnostic laboratory tests, prescribed medications, evaluation and treatment of psychological and interpersonal problems with individuals and families, and intervention for coping with stress, crises, and other problems.",True,"846 ANCHOR RODE DR, NAPLES, FL 34103"
53938a5b707ccf6d,2084P0804X,"Child & Adolescent Psychiatry is a subspecialty of psychiatry with additional skills and training in the diagnosis and treatment of developmental, behavioral, emotional, and mental disorders of childhood and adolescence.",True,"846 ANCHOR RODE DR, NAPLES, FL 34103"
53938a5b707ccf6d,251S00000X,"A private or public agency usually under local government jurisdiction, responsible for assuring the delivery of community based mental health, intellectual disabilities, substance abuse and/or behavioral health services to individuals with those disabilities. Services may range from companion care, respite, transportation, community integration, crisis intervention and stabilization, supported employment, day support, prevocational services, residential support, therapeutic and supportive consultation, environmental modifications, intensive in-home therapy and day treatment, in addition to traditional mental health and behavioral treatment.",True,"846 ANCHOR RODE DR, NAPLES, FL 34103"
53938a5b707ccf6d,261QM0801X,Definition to come...,True,"846 ANCHOR RODE DR, NAPLES, FL 34103"
53938a5b707ccf6d,363LP0808X,Definition to come...,True,"846 ANCHOR RODE DR, NAPLES, FL 34103"
53938a5b707ccf6d,390200000X,"An individual who is enrolled in an organized health care education/training program leading to a degree, certification, registration, and/or licensure to provide health care.",True,"846 ANCHOR RODE DR, NAPLES, FL 34103"
87231d750c2409ed,101Y00000X,A provider who is trained and educated in the performance of behavior health services through interpersonal communications and analysis. Training and education at the specialty level usually requires a master's degree and clinical experience and supervision for licensure or certification.,True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,101YA0400X,Definition to come...,True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,101YM0800X,Definition to come...,True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,101YP1600X,Definition to come...,True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,104100000X,"A social worker is a person who is qualified by a Social Work degree, and licensed, certified or registered by the state as a social worker to practice within the scope of that license.  A social worker provides assistance and counseling to clients and their families who are dealing with social, emotional and environmental problems. Social work services may be rendered to individuals, families, groups, and the public.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,1041C0700X,"A social worker who holds a master's or doctoral degree in social work from an accredited school of social work in addition to at least two years of post-master's supervised experience in a clinical setting. The social worker must be licensed, certified, or registered at the clinical level in the jurisdiction of practice. A clinical social worker provides direct services, including interventions focused on interpersonal interactions, intrapsychic dynamics, and life management issues. Clinical social work services are based on bio-psychosocial perspectives. Services consist of assessment, diagnosis, treatment (including psychotherapy and counseling), client-centered advocacy, consultation, evaluation, and prevention of mental illness, emotional, or behavioral disturbances.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,106H00000X,"A marriage and family therapist is a person with a master's degree in marriage and family therapy, or a master's or doctoral degree in a related mental health field with substantially equivalent coursework in marriage and family therapy, who receives supervised clinical experience, or a person who meets the state requirements to practice as a marriage and family therapist.  A marriage and family therapist treats mental and emotional disorders within the context of marriage and family systems.   A marriage and family therapist provides mental health and counseling services to individuals, couples, families, and groups.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,122300000X,"A dentist is a person qualified by a doctorate in dental surgery (D.D.S.) or dental medicine (D.M.D.), licensed by the state to practice dentistry, and practicing within the scope of that license.  There is no difference between the two degrees: dentists who have a DMD or DDS have the same education.  Universities have the prerogative to determine what degree is awarded.  Both degrees use the same curriculum requirements set by the American Dental Association's Commission on Dental Accreditation.  Generally, three or more years of undergraduate education plus four years of dental school is required to graduate and become a general dentist.  State licensing boards accept either degree as equivalent, and both degrees allow licensed individuals to practice the same scope of general dentistry.  Additional post-graduate training is required to become a dental specialist.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,1223G0001X,"A general dentist is the primary dental care provider for patients of all ages. The general dentist is responsible for the diagnosis, treatment, management and overall coordination of services related to patients' oral health needs.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,124Q00000X,"An individual who has completed an accredited dental hygiene education program, and an individual who has been licensed by a state board of dental examiners to provide preventive care services under the supervision of a dentist.  Functions that may be legally delegated to the dental hygienist vary based on the needs of the dentist, the educational preparation of the dental hygienist and state dental practice acts and regulations, but always include, at a minimum, scaling and polishing the teeth.  To avoid misleading the public, no occupational title other than dental hygienist should be used to describe this dental auxiliary.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,171100000X,"An acupuncturist is a person who performs ancient therapy for alleviation of pain, anesthesia and treatment of some diseases. Acupuncturists use long, fine needles inserted into specific points in order to treat painful conditions or produce anesthesia.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,174400000X,An individual educated and trained in an applied knowledge discipline used in the performance of work at a level requiring knowledge and skills beyond or apart from that provided by a general education or liberal arts degree.,True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,183500000X,"An individual licensed by the appropriate state regulatory agency to engage in the practice of pharmacy.  The practice of pharmacy includes, but is not limited to, assessment, interpretation, evaluation, and implementation, initiation, monitoring or modification of medication and or medical orders; the compounding or dispensing of medication and or medical orders; participation in drug and device procurement, storage, and selection; drug administration; drug regimen reviews; drug or drug-related research; provision of patient education and the provision of those acts or services necessary to provide medication therapy management services in all areas of patient care.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,204D00000X,"The Neuromusculoskeletal Medicine and Osteopathic Manipulative Medicine physician directs special attention to the neuromusculoskeletal system and its interaction with other body systems. Neuromusculoskeletal Medicine and Osteopathic Manipulative Medicine encompasses increased knowledge and understanding of osteopathic principles and practice and heightened technical skills of osteopathic manipulative medicine, and integrates each of these into the management of pediatric, adolescent, adult, and geriatric patients.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,207K00000X,"An allergist-immunologist is trained in evaluation, physical and laboratory diagnosis, and management of disorders involving the immune system. Selected examples of such conditions include asthma, anaphylaxis, rhinitis, eczema, and adverse reactions to drugs, foods, and insect stings as well as immune deficiency diseases (both acquired and congenital), defects in host defense, and problems related to autoimmune disease, organ transplantation, or malignancies of the immune system.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,207L00000X,"An anesthesiologist is trained to provide pain relief and maintenance, or restoration, of a stable condition during and immediately following an operation or an obstetric or diagnostic procedure. The anesthesiologist assesses the risk of the patient undergoing surgery and optimizes the patient's condition prior to, during and after surgery. In addition to these management responsibilities, the anesthesiologist provides medical management and consultation in pain management and critical care medicine. Anesthesiologists diagnose and treat acute, long-standing and cancer pain problems; diagnose and treat patients with critical illnesses or severe injuries; direct resuscitation in the care of patients with cardiac or respiratory emergencies, including the need for artificial ventilation; and supervise post-anesthesia recovery.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,207N00000X,"A dermatologist is trained to diagnose and treat pediatric and adult patients with benign and malignant disorders of the skin, mouth, external genitalia, hair and nails, as well as a number of sexually transmitted diseases. The dermatologist has had additional training and experience in the diagnosis and treatment of skin cancers, melanomas, moles and other tumors of the skin, the management of contact dermatitis and other allergic and nonallergic skin disorders, and in the recognition of the skin manifestations of systemic (including internal malignancy) and infectious diseases. Dermatologists have special training in dermatopathology and in the surgical techniques used in dermatology. They also have expertise in the management of cosmetic disorders of the skin such as hair loss and scars and the skin changes associated with aging.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,207ND0101X,"The highly-trained surgeons that perform Mohs Micrographic Surgery are specialists both in dermatology and pathology. With their extensive knowledge of the skin and unique pathological skills, they are able to remove only diseased tissue, preserving healthy tissue and minimizing the cosmetic impact of the surgery.  Mohs surgeons who belong to the American College of Mohs Surgery (ACMS) have completed a minimum of one year of fellowship training at one of the ACMS-approved training centers in the U.S.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,207P00000X,"An emergency physician focuses on the immediate decision making and action necessary to prevent death or any further disability both in the pre-hospital setting by directing emergency medical technicians and in the emergency department. The emergency physician provides immediate recognition, evaluation, care, stabilization and disposition of a generally diversified population of adult and pediatric patients in response to acute illness and injury.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,207Q00000X,"Family Medicine is the medical specialty which is concerned with the total health care of the individual and the family. It is the specialty in breadth which integrates the biological, clinical, and behavioral sciences. The scope of family medicine is not limited by age, sex, organ system, or disease entity.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,207QS0010X,"A family medicine physician that is trained to be responsible for continuous care in the field of sports medicine, not only for the enhancement of health and fitness, but also for the prevention of injury and illness. A sports medicine physician must have knowledge and experience in the promotion of wellness and the prevention of injury. Knowledge about special areas of medicine such as exercise physiology, biomechanics, nutrition, psychology, physical rehabilitation, epidemiology, physical evaluation, injuries (treatment and prevention and referral practice) and the role of exercise in promoting a healthy lifestyle are essential to the practice of sports medicine. The sports medicine physician requires special education to provide the knowledge to improve the health care of the individual engaged in physical exercise (sports) whether as an individual or in team participation.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,207R00000X,"A physician who provides long-term, comprehensive care in the office and the hospital, managing both common and complex illness of adolescents, adults and the elderly. Internists are trained in the diagnosis and treatment of cancer, infections and diseases affecting the heart, blood, kidneys, joints and digestive, respiratory and vascular systems. They are also trained in the essentials of primary care internal medicine, which incorporates an understanding of disease prevention, wellness, substance abuse, mental health and effective treatment of common problems of the eyes, ears, skin, nervous system and reproductive organs.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,207RC0200X,"An internist who diagnoses, treats and supports patients with multiple organ dysfunction. This specialist may have administrative responsibilities for intensive care units and may also facilitate and coordinate patient care among the primary physician, the critical care staff and other specialists.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,207RE0101X,"An internist who concentrates on disorders of the internal (endocrine) glands such as the thyroid and adrenal glands. This specialist also deals with disorders such as diabetes, metabolic and nutritional disorders, obesity, pituitary diseases and menstrual and sexual problems.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,207RG0100X,"An internist who specializes in diagnosis and treatment of diseases of the digestive organs including the stomach, bowels, liver and gallbladder. This specialist treats conditions such as abdominal pain, ulcers, diarrhea, cancer and jaundice and performs complex diagnostic and therapeutic procedures using endoscopes to visualize internal organs.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,207RG0300X,"An internist who has special knowledge of the aging process and special skills in the diagnostic, therapeutic, preventive and rehabilitative aspects of illness in the elderly. This specialist cares for geriatric patients in the patient's home, the office, long-term care settings such as nursing homes and the hospital.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,207RH0003X,An internist doctor of osteopathy that specializes in the treatment of the combination of hematology and oncology disorders.  A doctor of osteopathy that is board eligible/certified by the American Osteopathic Board of Internal Medicine WAS able to obtain a Certificate of Special Qualifications in the field of Hematology and Oncology.  The Certificate is NO longer offered.,True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,207RR0500X,"An internist who treats diseases of joints, muscle, bones and tendons. This specialist diagnoses and treats arthritis, back pain, muscle strains, common athletic injuries and ""collagen"" diseases.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,207T00000X,"A neurological surgeon provides the operative and non-operative management (i.e., prevention, diagnosis, evaluation, treatment, critical care, and rehabilitation) of disorders of the central, peripheral, and autonomic nervous systems, including their supporting structures and vascular supply; the evaluation and treatment of pathological processes which modify function or activity of the nervous system; and the operative and non-operative management of pain. A neurological surgeon treats patients with disorders of the nervous system; disorders of the brain, meninges, skull, and their blood supply, including the extracranial carotid and vertebral arteries; disorders of the pituitary gland; disorders of the spinal cord, meninges, and vertebral column, including those which may require treatment by spinal fusion or instrumentation; and disorders of the cranial and spinal nerves throughout their distribution.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,207W00000X,"An ophthalmologist has the knowledge and professional skills needed to provide comprehensive eye and vision care. Ophthalmologists are medically trained to diagnose, monitor and medically or surgically treat all ocular and visual disorders. This includes problems affecting the eye and its component structures, the eyelids, the orbit and the visual pathways. In so doing, an ophthalmologist prescribes vision services, including glasses and contact lenses.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,207X00000X,"An orthopaedic surgeon is trained in the preservation, investigation and restoration of the form and function of the extremities, spine and associated structures by medical, surgical and physical means.  An orthopaedic surgeon is involved with the care of patients whose musculoskeletal problems include congenital deformities, trauma, infections, tumors, metabolic disturbances of the musculoskeletal system, deformities, injuries and degenerative diseases of the spine, hands, feet, knee, hip, shoulder and elbow in children and adults. An orthopaedic surgeon is also concerned with primary and secondary muscular problems and the effects of central or peripheral nervous system lesions of the musculoskeletal system.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,207ZP0102X,"A pathologist deals with the causes and nature of disease and contributes to diagnosis, prognosis and treatment through knowledge gained by the laboratory application of the biologic, chemical and physical sciences. A pathologist uses information gathered from the microscopic examination of tissue specimens, cells and body fluids, and from clinical laboratory tests on body fluids and secretions for the diagnosis, exclusion and monitoring of disease.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,208100000X,"Physical medicine and rehabilitation, also referred to as rehabilitation medicine, is the medical specialty concerned with diagnosing, evaluating, and treating patients with physical disabilities. These disabilities may arise from conditions affecting the musculoskeletal system such as neck and back pain, sports injuries, or other painful conditions affecting the limbs, such as carpal tunnel syndrome. Alternatively, the disabilities may result from neurological trauma or disease such as spinal cord injury, head injury or stroke. A physician certified in physical medicine and rehabilitation is often called a physiatrist. The primary goal of the physiatrist is to achieve maximal restoration of physical, psychological, social and vocational function through comprehensive rehabilitation. Pain management is often an important part of the role of the physiatrist. For diagnosis and evaluation, a physiatrist may include the techniques of electromyography to supplement the standard history, physical, x-ray and laboratory examinations. The physiatrist has expertise in the appropriate use of therapeutic exercise, prosthetics (artificial limbs), orthotics and mechanical and electrical devices.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,2081N0008X,"A physician who specializes in neuromuscular medicine possesses specialized knowledge in the science, clinical evaluation and management of these disorders. This encompasses the knowledge of the pathology, diagnosis and treatment of these disorders at a level that is significantly beyond the training and knowledge expected of a general neurologist, child neurologist or physiatrist.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,2081P2900X,"A physician who provides a high level of care, either as a primary physician or consultant, for patients experiencing problems with acute, chronic or cancer pain in both hospital and ambulatory settings. Patient care needs may also be coordinated with other specialists.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,2084N0400X,"A Neurologist specializes in the diagnosis and treatment of diseases or impaired function of the brain, spinal cord, peripheral nerves, muscles, autonomic nervous system, and blood vessels that relate to these structures.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,2084P0800X,"A Psychiatrist specializes in the prevention, diagnosis, and treatment of mental disorders, emotional disorders, psychotic disorders, mood disorders, anxiety disorders, substance-related disorders, sexual and gender identity disorders and adjustment disorders. Biologic, psychological, and social components of illnesses are explored and understood in treatment of the whole person. Tools used may include diagnostic laboratory tests, prescribed medications, evaluation and treatment of psychological and interpersonal problems with individuals and families, and intervention for coping with stress, crises, and other problems.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,2084P0804X,"Child & Adolescent Psychiatry is a subspecialty of psychiatry with additional skills and training in the diagnosis and treatment of developmental, behavioral, emotional, and mental disorders of childhood and adolescence.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,2085N0700X,"A radiologist who diagnoses and treats diseases utilizing imaging procedures as they relate to the brain, spine and spinal cord, head, neck and organs of special sense in adults and children.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,2085R0202X,"A radiologist who utilizes x-ray, radionuclides, ultrasound and electromagnetic radiation to diagnose and treat disease.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,208600000X,"A general surgeon has expertise related to the diagnosis - preoperative, operative and postoperative management - and management of complications of surgical conditions in the following areas: alimentary tract; abdomen; breast, skin and soft tissue; endocrine system; head and neck surgery; pediatric surgery; surgical critical care; surgical oncology; trauma and burns; and vascular surgery. General surgeons increasingly provide care through the use of minimally invasive and endoscopic techniques. Many general surgeons also possess expertise in transplantation surgery, plastic surgery and cardiothoracic surgery.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,208800000X,"A urologist manages benign and malignant medical and surgical disorders of the genitourinary system and the adrenal gland. This specialist has comprehensive knowledge of and skills in endoscopic, percutaneous and open surgery of congenital and acquired conditions of the urinary and reproductive systems and their contiguous structures.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,208D00000X,"A physician who specializes in the general practice of diagnosing, treating, and managing patients with a variety of illnesses and conditions.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,208M00000X,"Hospitalists are physicians whose primary professional focus is the general medical care of hospitalized patients. Their activities include patient care, teaching, research, and leadership related to Hospital Medicine. The term 'hospitalist' refers to physicians whose practice emphasizes providing care for hospitalized patients.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,208VP0014X,"Interventional Pain Medicine is the discipline of medicine devoted to the diagnosis and treatment of pain and related disorders principally with the application of interventional techniques in managing subacute, chronic, persistent, and intractable pain, independently or in conjunction with other modalities of treatment.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,213E00000X,"A podiatrist is a person qualified by a Doctor of Podiatric Medicine (D.P.M.) degree, licensed by the state, and practicing within the scope of that license. Podiatrists diagnose and treat foot diseases and deformities. They perform medical, surgical and other operative procedures, prescribe corrective devices and prescribe and administer drugs and physical therapy.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,213ES0103X,Definition to come...,True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,246ZC0007X,"A surgical assistant is a skilled practitioner who has undergone formalized education and training as a surgical assistant. The surgical assistant performs surgical functions that include, but are not limited to: retracting, manipulating, suturing, clamping, cauterizing, litigating, and tying tissue; suctioning, irrigating and sponging; positioning the patient; closure of body planes and skin; and participating in hemostasis and volume replacement. Surgical assistants are certified and registered or licensed by the state, or, in states without licensure, certified as surgical assistants by completing appropriate education and training.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,251S00000X,"A private or public agency usually under local government jurisdiction, responsible for assuring the delivery of community based mental health, intellectual disabilities, substance abuse and/or behavioral health services to individuals with those disabilities. Services may range from companion care, respite, transportation, community integration, crisis intervention and stabilization, supported employment, day support, prevocational services, residential support, therapeutic and supportive consultation, environmental modifications, intensive in-home therapy and day treatment, in addition to traditional mental health and behavioral treatment.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,261QM0801X,Definition to come...,True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,282N00000X,"An acute general hospital is an institution whose primary function is to provide inpatient diagnostic and therapeutic services for a variety of medical conditions, both surgical and non-surgical, to a wide population group. The hospital treats patients in an acute phase of illness or injury, characterized by a single episode or a fairly short duration, from which the patient returns to his or her normal or previous level of activity.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,282NC2000X,Definition to come...,True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,363AS0400X,Definition to come...,True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,363L00000X,"(1) A registered nurse provider with a graduate degree in nursing prepared for advanced practice involving independent and interdependent decision making and direct accountability for clinical judgment across the health care continuum or in a certified specialty. (2) A registered nurse who has completed additional training beyond basic nursing education and who provides primary health care services in accordance with state nurse practice laws or statutes. Tasks performed by nurse practitioners vary with practice requirements mandated by geographic, political, economic, and social factors. Nurse practitioner specialists include, but are not limited to, family nurse practitioners, gerontological nurse practitioners, pediatric nurse practitioners, obstetric-gynecologic nurse practitioners, and school nurse practitioners.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,363LF0000X,Definition to come...,True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,363LP0808X,Definition to come...,True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
87231d750c2409ed,390200000X,"An individual who is enrolled in an organized health care education/training program leading to a degree, certification, registration, and/or licensure to provide health care.",True,"7031 SW 62ND AVE, SOUTH MIAMI, FL 33143"
4b727ca773150b3a,101Y00000X,A provider who is trained and educated in the performance of behavior health services through interpersonal communications and analysis. Training and education at the specialty level usually requires a master's degree and clinical experience and supervision for licensure or certification.,True,"2237 TWELVE OAKS WAY, WESLEY CHAPEL, FL 33544"
4b727ca773150b3a,101YA0400X,Definition to come...,True,"2237 TWELVE OAKS WAY, WESLEY CHAPEL, FL 33544"
4b727ca773150b3a,101YM0800X,Definition to come...,True,"2237 TWELVE OAKS WAY, WESLEY CHAPEL, FL 33544"
4b727ca773150b3a,1041C0700X,"A social worker who holds a master's or doctoral degree in social work from an accredited school of social work in addition to at least two years of post-master's supervised experience in a clinical setting. The social worker must be licensed, certified, or registered at the clinical level in the jurisdiction of practice. A clinical social worker provides direct services, including interventions focused on interpersonal interactions, intrapsychic dynamics, and life management issues. Clinical social work services are based on bio-psychosocial perspectives. Services consist of assessment, diagnosis, treatment (including psychotherapy and counseling), client-centered advocacy, consultation, evaluation, and prevention of mental illness, emotional, or behavioral disturbances.",True,"2237 TWELVE OAKS WAY, WESLEY CHAPEL, FL 33544"
4b727ca773150b3a,106H00000X,"A marriage and family therapist is a person with a master's degree in marriage and family therapy, or a master's or doctoral degree in a related mental health field with substantially equivalent coursework in marriage and family therapy, who receives supervised clinical experience, or a person who meets the state requirements to practice as a marriage and family therapist.  A marriage and family therapist treats mental and emotional disorders within the context of marriage and family systems.   A marriage and family therapist provides mental health and counseling services to individuals, couples, families, and groups.",True,"2237 TWELVE OAKS WAY, WESLEY CHAPEL, FL 33544"
4b727ca773150b3a,163WP0808X,Definition to come...,True,"2237 TWELVE OAKS WAY, WESLEY CHAPEL, FL 33544"
4b727ca773150b3a,2084P0800X,"A Psychiatrist specializes in the prevention, diagnosis, and treatment of mental disorders, emotional disorders, psychotic disorders, mood disorders, anxiety disorders, substance-related disorders, sexual and gender identity disorders and adjustment disorders. Biologic, psychological, and social components of illnesses are explored and understood in treatment of the whole person. Tools used may include diagnostic laboratory tests, prescribed medications, evaluation and treatment of psychological and interpersonal problems with individuals and families, and intervention for coping with stress, crises, and other problems.",True,"2237 TWELVE OAKS WAY, WESLEY CHAPEL, FL 33544"
4b727ca773150b3a,2084P0804X,"Child & Adolescent Psychiatry is a subspecialty of psychiatry with additional skills and training in the diagnosis and treatment of developmental, behavioral, emotional, and mental disorders of childhood and adolescence.",True,"2237 TWELVE OAKS WAY, WESLEY CHAPEL, FL 33544"
4b727ca773150b3a,251S00000X,"A private or public agency usually under local government jurisdiction, responsible for assuring the delivery of community based mental health, intellectual disabilities, substance abuse and/or behavioral health services to individuals with those disabilities. Services may range from companion care, respite, transportation, community integration, crisis intervention and stabilization, supported employment, day support, prevocational services, residential support, therapeutic and supportive consultation, environmental modifications, intensive in-home therapy and day treatment, in addition to traditional mental health and behavioral treatment.",True,"2237 TWELVE OAKS WAY, WESLEY CHAPEL, FL 33544"
4b727ca773150b3a,261QM0801X,Definition to come...,True,"2237 TWELVE OAKS WAY, WESLEY CHAPEL, FL 33544"
4b727ca773150b3a,363LP0808X,Definition to come...,True,"2237 TWELVE OAKS WAY, WESLEY CHAPEL, FL 33544"
4b727ca773150b3a,390200000X,"An individual who is enrolled in an organized health care education/training program leading to a degree, certification, registration, and/or licensure to provide health care.",True,"2237 TWELVE OAKS WAY, WESLEY CHAPEL, FL 33544"
